Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-05 22,0.0412168145266176,0.48066524934298116,0.6056382141721562,0.012330419309996723
2022-12-05 23,0.0341826088840193,0.4349105973386483,0.5479873526466968,0.005547179588847414
2022-12-06 00,0.0299912250458339,0.407647347061831,0.5136356572979071,0.0027580304332462547
2022-12-06 01,0.03124245359058,0.4157860807798288,0.5238904617825844,0.003481027907954423
2022-12-06 02,0.025510077147471,0.37849929921007575,0.47690911700469546,0.000940969256173405
2022-12-06 03,0.0602963858916737,0.6047701152731609,0.7620103452441828,0.037947220336796324
2022-12-06 04,0.0205157177884035,0.346013019156667,0.4359764041374004,0.00013406047656003753
2022-12-06 05,0.0336495898752869,0.43144352507841266,0.5436188415987999,0.0051354184755920285
2022-12-06 06,0.0270993303343547,0.3888367459961468,0.489934299955145,0.001450496014768695
2022-12-06 07,0.0285521842138848,0.3982869706623807,0.5018415830345997,0.0020443676847330698
2022-12-06 08,0.031576541362445,0.41795918610504357,0.5266285744923549,0.0036901104861923393
2022-12-06 09,0.0271563556929861,0.3892076728032622,0.49040166773211036,0.001471452164002143
2022-12-06 10,0.037145251223761,0.45418138300452093,0.5722685425856964,0.008115818346158987
2022-12-06 11,0.0390985731123841,0.46688694889317806,0.5882775556054044,0.010047796986463174
2022-12-06 12,0.0253533783810059,0.3774800373497599,0.47562484706069746,0.0008982857480284369
2022-12-06 13,0.0280183305119353,0.3948144690616312,0.4974662310176553,0.0018115277826400934
2022-12-06 14,0.0255219739477079,0.3785766830658317,0.47700662066294797,0.000944263535202884
2022-12-06 15,0.0279383000071795,0.39429390311845525,0.4968103179292536,0.0017780965862934526
2022-12-06 16,0.0282127291116941,0.396078953032391,0.49905948082081264,0.0018943310052100767
2022-12-06 17,0.026015445245797,0.38178651352365334,0.4810510070398032,0.0010876786301665822
2022-12-06 18,0.027313179303287,0.39022774672204663,0.49168696086977876,0.0015300624589373495
2022-12-06 19,0.0289385672613478,0.40080023552486677,0.5050082967613321,0.0022236200346440155
2022-12-06 20,0.0348164696378014,0.4390336042113605,0.5531823413063143,0.006057479364448065
2022-12-06 21,0.0315284577091136,0.41764642146080966,0.5262344910406201,0.0036596045592549213
2022-12-06 22,0.0252187945907871,0.3766046244318329,0.4745218267841095,0.0008626681884271049
2022-12-06 23,0.030489608280049,0.4108891276700366,0.5177203008642461,0.003034607950802435
2022-12-07 00,0.0271149584575041,0.3889384005926305,0.49006238474671443,0.0014562203156449737
2022-12-07 01,0.033093240525807,0.4278246984231136,0.5390591200131232,0.004722889598842211
2022-12-07 02,0.0382346014676174,0.4612671640935245,0.5811966267578409,0.009171539387055935
2022-12-07 03,0.0364728225684976,0.44980750759021704,0.5667574595636735,0.007492867428785883
2022-12-07 04,0.0309563364597681,0.4139250049998576,0.5215455062998207,0.0033073200423138394
2022-12-07 05,0.0426808200416116,0.4901880108706398,0.6176368936970061,0.014009005881625193
2022-12-07 06,0.0277282786907456,0.3929277997181322,0.4950890276448466,0.0016921809479444187
2022-12-07 07,0.0470951700442991,0.5189015655291991,0.6538159725667908,0.019480183674287152
2022-12-07 08,0.03223849357788,0.42226491653142023,0.5320537948295895,0.004124130449584446
2022-12-07 09,0.0257477368175992,0.38004517888074224,0.47885692538973523,0.0010082268880810608
2022-12-07 10,0.0263079282045667,0.3836889964301329,0.4834481355019674,0.001179022277732225
2022-12-07 11,0.0211917823349063,0.35041054456740783,0.44151728615493385,0.00018732374769667536
2022-12-07 12,0.0232680224485888,0.3639156436085398,0.45853371094676015,0.00044821411672735787
2022-12-07 13,0.0320560213866893,0.42107800900659065,0.5305582913483042,0.004001882272644455
2022-12-07 14,0.0251816241001071,0.37636284548019205,0.474217185305042,0.0008529994183009
2022-12-07 15,0.0307274190952853,0.4124359904782704,0.5196693480026207,0.0031719094142245163
2022-12-07 16,0.0254746586572156,0.3782689163099312,0.4766188345505133,0.0009312066886308444
2022-12-07 17,0.0233920305501403,0.36472226596513485,0.4595500551160699,0.0004692313836124336
2022-12-07 18,0.0278257534409453,0.39356183339602013,0.49588791007898536,0.001731729322202173
2022-12-07 19,0.022075154840087,0.35615652408782017,0.4487572203506534,0.00027869079246135674
2022-12-07 20,0.0203747444772355,0.34509604499894136,0.43482101669866613,0.0001245674424039012
2022-12-07 21,0.0265323950723029,0.38514906227716705,0.48528781846923047,0.0012523841780453504
2022-12-07 22,0.0245379143583022,0.37217577493881915,0.4689414764229121,0.0006968828572880159
2022-12-07 23,0.027635875413296,0.3923267539116004,0.49433170992861647,0.001655211275300269
2022-12-08 00,0.0275134689306492,0.39153054943576565,0.4933284922890647,0.0016070162409599004
2022-12-08 01,0.038790528193208,0.4648832417519978,0.5857528846075172,0.009731544330072889
2022-12-08 02,0.0211379791666236,0.35006057680038705,0.4410763267684877,0.00018258882485079934
2022-12-08 03,0.0210866667329655,0.34972681025092706,0.4406557809161681,0.00017815628059188686
2022-12-08 04,0.0232073554462098,0.36352102938725694,0.45803649702794375,0.0004381767530829694
2022-12-08 05,0.0281815164809553,0.3958759275409346,0.4988036687015776,0.0018808833862012648
2022-12-08 06,0.0289749415950553,0.40103683579862015,0.5053064131062613,0.0022409612128374847
2022-12-08 07,0.0306276319035716,0.4117869153071238,0.518851513286976,0.0031138781119172967
2022-12-08 08,0.0281840961833069,0.3958927074574411,0.4988248113963758,0.0018819926051148043
2022-12-08 09,0.0213816970349657,0.3516458625909673,0.4430737868646188,0.00020476533483613357
2022-12-08 10,0.0236592229217278,0.3664602438693012,0.4617399072753195,0.000516840493775079
2022-12-08 11,0.0264853354287392,0.3848429584007512,0.48490212758494655,0.001236767413643916
2022-12-08 12,0.0244347661646698,0.371504837814669,0.4680960956464829,0.000673815446967809
2022-12-08 13,0.0251946210242113,0.3764473851950837,0.4743237053458055,0.0008563719167293487
2022-12-08 14,0.0331873570967838,0.42843688850848816,0.5398304795206951,0.0047914244050222925
2022-12-08 15,0.0265972935257277,0.385571200369646,0.48581971246575395,0.0012741274290317454
2022-12-08 16,0.0319370414515816,0.42030409283141035,0.5295831569675771,0.003923237258531911
2022-12-08 17,0.0234318319926737,0.3649811581904855,0.4598762593200117,0.0004761207401398778
2022-12-08 18,0.0251463447093944,0.3761333673661021,0.47392804288128865,0.0008438896401521626
2022-12-08 19,0.0238546391385472,0.3677313470259147,0.4633414972526525,0.0005537168013127044
2022-12-08 20,0.0237756889985325,0.3672178084167802,0.46269443860514303,0.0005386062178922156
2022-12-08 21,0.0364777693160656,0.4498396841748987,0.5667980020603723,0.00749736764076706
2022-12-08 22,0.0229671279759938,0.361958447219478,0.4560676434965423,0.00039998169944044804
2022-12-08 23,0.040595042150537,0.4766208724596567,0.6005422992991674,0.011641612229410273
2022-12-09 00,0.0227310857660552,0.3604230884706989,0.4541330914730807,0.00036480780774081193
2022-12-09 01,0.0309571255745656,0.41393013787125565,0.5215519737177822,0.0033077923192775566
2022-12-09 02,0.0201288406697992,0.34349654056198653,0.43280564110810305,0.00010923401736495961
2022-12-09 03,0.023321161959986,0.36426129455694756,0.4589692311417539,0.00045713773739548976
2022-12-09 04,0.0267559247545803,0.3866030321132641,0.48711982046271274,0.0013282871462428796
2022-12-09 05,0.024052341112998,0.3690173181079635,0.46496182081603404,0.0005928357677410796
2022-12-09 06,0.0234447401835655,0.3650651207318538,0.45998205212213583,0.00047837016083083925
2022-12-09 07,0.030999264286752,0.41420423308682963,0.5218973336894054,0.003333066678364221
2022-12-09 08,0.0295765961567432,0.40495035446661864,0.5102374466279395,0.0025394719608831844
2022-12-09 09,0.0377359950912249,0.45802393203604463,0.5771101543654162,0.008681347436726926
2022-12-09 10,0.0315859179841565,0.41802017722261736,0.5267054233004979,0.0036960755146228244
2022-12-09 11,0.0243828454070383,0.37116711436472544,0.46767056409955404,0.0006624032379131688
2022-12-09 12,0.0289637596804239,0.4009641019835034,0.5052147684992143,0.002235621768265377
2022-12-09 13,0.0281213956866548,0.39548486618145645,0.49831093138863514,0.0018551457801408526
2022-12-09 14,0.0289280801300171,0.4007320209930575,0.5049223464512524,0.0022186352991434284
2022-12-09 15,0.0248361624333742,0.374115757586361,0.4713858545588149,0.0007665803172201983
2022-12-09 16,0.0294821150068179,0.4043357929431935,0.5094630991084238,0.0024911358459573873
2022-12-09 17,0.0287643482662661,0.39966701169014773,0.5035804347295861,0.0021416758727811716
2022-12-09 18,0.0233650385145766,0.3645466937318429,0.45932883410212205,0.00046459913628403414
2022-12-09 19,0.0339669058302516,0.4335075365436034,0.5462194960449404,0.005378617774809643
2022-12-09 20,0.0322474222088285,0.42232299365095305,0.5321269720002009,0.004130162918239088
2022-12-09 21,0.0319795138877341,0.4205803587859008,0.529931252070235,0.003951214507248976
2022-12-09 22,0.0302264318659982,0.4091772719392743,0.5155633626434856,0.002886672546421126
2022-12-09 23,0.0268054833172943,0.38692539044425767,0.48752599195976465,0.0013455032329343494
2022-12-10 00,0.024687025837742,0.3731456845772726,0.47016356256736347,0.0007311674802447654
2022-12-10 01,0.0272071925557304,0.389538345956997,0.4908183159058162,0.0014902940613460104
2022-12-10 02,0.0331326392782016,0.4280809713125928,0.5393820238538669,0.004751517035758069
2022-12-10 03,0.0218372774165262,0.3546092280194767,0.44680762730454066,0.00025144800088562646
2022-12-10 04,0.0334043750092318,0.42984850192545065,0.5416091124260678,0.0049514028460587115
2022-12-10 05,0.0183309187373262,0.33180178829982876,0.41807025325778424,3.6184925456554595e-05
2022-12-10 06,0.0323639105973507,0.42308070332709635,0.5330816861921414,0.004209298506672099
2022-12-10 07,0.0235801494663847,0.36594590314401826,0.461091837961463,0.0005024160767025984
2022-12-10 08,0.0259785395216749,0.3815464567709834,0.4807485355314391,0.0010764910505190693
2022-12-10 09,0.0369887781500646,0.4531635891840402,0.5709861223718906,0.007968857832629746
2022-12-10 10,0.0299290477365525,0.40724290890729253,0.5131260652231886,0.0027245873762382707
2022-12-10 11,0.0211389189667741,0.3500666898188321,0.44108402917172845,0.0001826707625987937
2022-12-10 12,0.019548669789841,0.33972276452183525,0.42805068329751245,7.87450227925354e-05
2022-12-10 13,0.0214106112951527,0.3518339381150616,0.4433107620249776,0.00020752215978975616
2022-12-10 14,0.0222326128261901,0.35718072436365816,0.4500477126982093,0.00029786010113352646
2022-12-10 15,0.021631864989793,0.35327310357556985,0.445124110505218,0.0002295298522278255
2022-12-10 16,0.0246081361321437,0.372632539069482,0.46951699922754736,0.0007128897880791145
2022-12-10 17,0.0245553589741008,0.37228924508253813,0.4690844488039981,0.0007008363327686058
2022-12-10 18,0.0213418272754799,0.35138652599157616,0.442747022749386,0.00020100832728920843
2022-12-10 19,0.0218570425007937,0.35473779186853727,0.44696961775435695,0.00025363452672148883
2022-12-10 20,0.0307153251925319,0.412357324550663,0.5195702289338353,0.0031648439864986437
2022-12-10 21,0.0277054520938308,0.39277932197219384,0.49490194568496426,0.0016830011285712877
2022-12-10 22,0.0270399271903943,0.388450352660784,0.4894474443525878,0.0014288673936154806
2022-12-10 23,0.0279784165178847,0.3945548447343541,0.4971391043652862,0.0017948066351504853
2022-12-11 00,0.0262294448750544,0.3831784942338039,0.4828049027345929,0.0011540421941769444
2022-12-11 01,0.037730040006119,0.4579851966250372,0.5770613477475469,0.00867556325633545
2022-12-11 02,0.028664153601049,0.3990152860692849,0.5027592604472989,0.002095382522267747
2022-12-11 03,0.0248253830510733,0.37404564208063673,0.4712975090216023,0.0007639827876378386
2022-12-11 04,0.0281889018027748,0.39592396606112584,0.4988641972370186,0.0018840599878868819
2022-12-11 05,0.0408633361996001,0.47836601632855,0.6027411805739731,0.011936992586244921
2022-12-11 06,0.0191499718233977,0.3371293961109125,0.4247830390997498,6.193102360357313e-05
2022-12-11 07,0.0228942617062532,0.3614844817165867,0.45547044696289923,0.000388877845416745
2022-12-11 08,0.0270827210206392,0.38872870915336794,0.4897981735332436,0.001444427908838101
2022-12-11 09,0.0220251248888321,0.3558310995657392,0.4483471854528314,0.0002727915322836232
2022-12-11 10,0.0321796269576103,0.42188201306485107,0.5315713364617124,0.00408447653702391
2022-12-11 11,0.0246797219786459,0.3730981759390254,0.470103701683172,0.0007294621113663001
2022-12-11 12,0.0301912580943,0.40894848083399515,0.5152750858508339,0.002867220448401657
2022-12-11 13,0.0244957068617837,0.37190123230908956,0.46859555270945286,0.00068738004118755
