DateHour,Std F_rec,Std F_ori
2023-05-02 00,0.035068523692926255,0.03628020135975914
2023-05-02 01,0.031420277211861615,0.032530383598386926
2023-05-02 02,0.03698524767626841,0.03832687976555916
2023-05-02 03,0.028494535791354022,0.02953662213631849
2023-05-02 04,0.03416599218716732,0.03540790851898453
2023-05-02 05,0.02656212985238884,0.0275020313284276
2023-05-02 06,0.043079846396651196,0.04448795408310787
2023-05-02 07,0.03968707229227955,0.04090457465740368
2023-05-02 08,0.03801809127838015,0.03916587998860782
2023-05-02 09,0.028645247297469364,0.029541791430288757
2023-05-02 10,0.03298053059086391,0.03403606246166602
2023-05-02 11,0.042454310690484526,0.04382788220135123
2023-05-02 12,0.04100471728312637,0.04238184826358184
2023-05-02 13,0.05538064078108961,0.0572923378339196
2023-05-02 14,0.03751581042025094,0.03880443193628264
2023-05-02 15,0.041551704253626816,0.04298691450202365
2023-05-02 16,0.0361703813410706,0.03740861650310977
2023-05-02 17,0.06281455770693968,0.0648459160014208
2023-05-02 18,0.03762878373500212,0.038851866799342855
2023-05-02 19,0.0645304271644626,0.06645247191809395
2023-05-02 20,0.033341297105830975,0.03440365637702982
2023-05-02 21,0.028456591106933708,0.029372230103703982
2023-05-02 22,0.031981475914198414,0.03303750371956236
2023-05-02 23,0.05355201401143746,0.055202392887467144
2023-05-03 00,0.04672149068356251,0.048414432357751884
2023-05-03 01,0.058949203894374025,0.06101883925580543
2023-05-03 02,0.05210906263764223,0.05408641463773884
2023-05-03 03,0.029153708157719962,0.03027304598373199
2023-05-03 04,0.028711831071867304,0.029790730249212128
2023-05-03 05,0.039247363586949184,0.04064082761710337
2023-05-03 06,0.03666654563837647,0.03789780808428952
2023-05-03 07,0.05977824493521469,0.061675859398186074
2023-05-03 08,0.037783253808137254,0.03902245095636202
2023-05-03 09,0.04153196016058198,0.042888253490941115
2023-05-03 10,0.05067026484133165,0.05241929258660545
2023-05-03 11,0.06134791800615041,0.06348313941968242
2023-05-03 12,0.04522004021981632,0.04688156562248708
2023-05-03 13,0.041611564978202266,0.04316867443471803
2023-05-03 14,0.04334084071698113,0.04497494443394735
2023-05-03 15,0.042474299504856705,0.04408922851938263
2023-05-03 16,0.06739018135139661,0.06981789661193197
2023-05-03 17,0.05396863903373869,0.05577557996401077
2023-05-03 18,0.0471816760437567,0.04875398451037202
2023-05-03 19,0.04450265554545224,0.045948752352933935
2023-05-03 20,0.04108390076958483,0.04241024625542759
2023-05-03 21,0.030801924134516986,0.031790352823112523
2023-05-03 22,0.06761463819044383,0.06956421637899968
2023-05-03 23,0.04969154986780465,0.05130929277619614
2023-05-04 00,0.03344032727264315,0.03463797303472406
2023-05-04 01,0.0341614167604058,0.03540549328144924
2023-05-04 02,0.0359459227117423,0.037262601309074654
2023-05-04 03,0.034250195057948137,0.03548684501930945
2023-05-04 04,0.022903042196543082,0.023724700208777046
2023-05-04 05,0.04710882787634673,0.048621839938631
2023-05-04 06,0.034230326419001006,0.035330405743896405
2023-05-04 07,0.05008789043701075,0.05158579491229434
2023-05-04 08,0.037788270678106244,0.0389643530266536
2023-05-04 09,0.03169013837157785,0.03273933762683476
2023-05-04 10,0.039723194940534376,0.041046762590777934
2023-05-04 11,0.041387691475460495,0.04286033307359437
2023-05-04 12,0.04878142050303864,0.05059086624836778
2023-05-04 13,0.03995529588286894,0.04148629202575613
2023-05-04 14,0.041622244691956564,0.04321370156646547
2023-05-04 15,0.03734952781592625,0.03873006115530113
2023-05-04 16,0.05019497948819967,0.05193339162047732
2023-05-04 17,0.041637882624839466,0.0430275927002415
2023-05-04 18,0.05624225059765244,0.05801591526470005
2023-05-04 19,0.05068129863112609,0.05223069487706568
2023-05-04 20,0.03127658727655476,0.032245431062873836
2023-05-04 21,0.02777051170191247,0.028641251834444235
2023-05-04 22,0.040347285304357314,0.04165537327628803
2023-05-04 23,0.045938697014142924,0.04748606939377387
2023-05-05 00,0.04086946068111631,0.04229347324941417
2023-05-05 01,0.037358104776631595,0.03868860394332597
2023-05-05 02,0.025981156852827928,0.026896194141558215
2023-05-05 03,0.025727778137910134,0.026624504701211194
2023-05-05 04,0.026279464709459847,0.027204584893764955
2023-05-05 05,0.027329737698082706,0.02824538219203947
2023-05-05 06,0.03755177450949998,0.0387295982061261
2023-05-05 07,0.038497350997102275,0.039718667456615876
2023-05-05 08,0.029169494462897006,0.03010816881664997
2023-05-05 09,0.030187024447030527,0.03119337097221977
2023-05-05 10,0.033230651036850654,0.03437652797757328
2023-05-05 11,0.042630005556308935,0.04412721236076117
2023-05-05 12,0.04796946327210728,0.04964047832575449
2023-05-05 13,0.03857125406524884,0.03994237931251473
2023-05-05 14,0.03430555811429607,0.035526134955136394
2023-05-05 15,0.034912532988147685,0.03613792762589846
2023-05-05 16,0.034109944248159246,0.035296404983354
2023-05-05 17,0.039318796264987244,0.04067197847326906
2023-05-05 18,0.04092596835385103,0.04231453023776338
2023-05-05 19,0.03677033624780103,0.03802329367775593
2023-05-05 20,0.032495801298659074,0.03360818565690015
2023-05-05 21,0.037759534789955466,0.03905864248946462
2023-05-05 22,0.03668328109059941,0.03797981427927663
2023-05-05 23,0.038586734140562975,0.039968944337926846
2023-05-06 00,0.0386358892724252,0.04008375627668139
2023-05-06 01,0.03953561792231472,0.04102911374858549
2023-05-06 02,0.030510051708756935,0.03166682304932251
2023-05-06 03,0.030094706518035023,0.031218377146531348
2023-05-06 04,0.028350287674460625,0.02939126978407476
2023-05-06 05,0.028291082659680094,0.02933211044287966
2023-05-06 06,0.026624335967211546,0.02758380037598703
2023-05-06 07,0.03302441075806492,0.03417458750565593
2023-05-06 08,0.04286378908105857,0.04437107716421719
2023-05-06 09,0.029516951458809282,0.030553378494238066
2023-05-06 10,0.035389427103898655,0.03665608390411812
2023-05-06 11,0.0363549114961185,0.03770690042493265
2023-05-06 12,0.04668347120469456,0.048425757789124564
2023-05-06 13,0.04151899995167854,0.04315970277341054
2023-05-06 14,0.0385744995920623,0.04014295710119729
2023-05-06 15,0.037925429943498144,0.03944486656255198
2023-05-06 16,0.0366463225884195,0.038061577526941864
2023-05-06 17,0.03702751556712591,0.03837062154313639
2023-05-06 18,0.038213915984421226,0.03954478979844452
2023-05-06 19,0.030555711987949534,0.03160287222597888
2023-05-06 20,0.03294903154443312,0.03408261318976662
2023-05-06 21,0.029331185150581626,0.030341513239236468
2023-05-06 22,0.02587855026080371,0.026789014662362245
2023-05-06 23,0.028506480432350788,0.02953014381720606
2023-05-07 00,0.028490589238915696,0.029527447099634972
2023-05-07 01,0.027448636919215983,0.0284666530432939
2023-05-07 02,0.030431426320051445,0.0315658053028692
2023-05-07 03,0.026004588466235084,0.026973946020920275
2023-05-07 04,0.024574188021165233,0.025485098367635812
2023-05-07 05,0.028251142507334407,0.029284013313712484
2023-05-07 06,0.033904203453115817,0.035145117280629745
2023-05-07 07,0.03737231849794125,0.038704935022077724
2023-05-07 08,0.032997145408298754,0.034199743158124796
2023-05-07 09,0.036428951369436365,0.03778092342587881
2023-05-07 10,0.03377691030708411,0.03513273844666536
2023-05-07 11,0.03769061498193519,0.03915002189321305
2023-05-07 12,0.03436714969132344,0.03585805344915426
2023-05-07 13,0.036546930212311195,0.03814831685211782
2023-05-07 14,0.03507235540806696,0.03661894685846633
2023-05-07 15,0.04200612262781527,0.043829218653555886
2023-05-07 16,0.034335884641262734,0.03579107073283172
2023-05-07 17,0.04332477221232318,0.04498184019288419
2023-05-07 18,0.04608719771158768,0.04766689268130288
2023-05-07 19,0.034637430657216854,0.035836902639706826
2023-05-07 20,0.030875852749152718,0.03194406396075978
2023-05-07 21,0.03725209149048809,0.038561139693904393
2023-05-07 22,0.03608488987680524,0.03738343619280256
2023-05-07 23,0.03249659794457583,0.0337081414326143
2023-05-08 00,0.03585576558420846,0.03720338793697638
2023-05-08 01,0.032974997237137114,0.03422741219725641
2023-05-08 02,0.04196668733654325,0.04347989671331256
2023-05-08 03,0.02760025025368219,0.028651480386952668
2023-05-08 04,0.03268546670363032,0.03389954230642495
2023-05-08 05,0.03199099907289143,0.0331148198761912
2023-05-08 06,0.048480950205931767,0.050080622209442385
2023-05-08 07,0.03834853997884345,0.03956898813973467
2023-05-08 08,0.034708718736182156,0.03581446496620296
2023-05-08 09,0.037402407058983615,0.03862748093592545
2023-05-08 10,0.04031592017858079,0.04171208537697595
2023-05-08 11,0.04308149463758922,0.044618702225015704
2023-05-08 12,0.03789767781781242,0.03929861317882857
2023-05-08 13,0.0392823609378247,0.040742673445556384
2023-05-08 14,0.033057162088078934,0.03430313647484063
2023-05-08 15,0.040650152027053514,0.04218489479583917
2023-05-08 16,0.04011072110555092,0.041605379985887724
2023-05-08 17,0.03789699918398077,0.03925915588293703
2023-05-08 18,0.0364422404399816,0.03771554889577124
2023-05-08 19,0.038956247564937985,0.04031894559127477
2023-05-08 20,0.03460901605158584,0.03582740325105805
2023-05-08 21,0.03565463931113827,0.036923430058189016
2023-05-08 22,0.034431462719796496,0.035729450449486465
2023-05-08 23,0.0432795874801099,0.0449741607524338
2023-05-09 00,0.04249291869541878,0.04423908856563389
2023-05-09 01,0.04796639272668497,0.04995759605876345
2023-05-09 02,0.03401233406710281,0.03545605611253189
2023-05-09 03,0.043671221016538024,0.045514687015696415
2023-05-09 04,0.029984846799439236,0.031266697555447205
2023-05-09 05,0.03320368707578301,0.03456422656690493
2023-05-09 06,0.05601941435864543,0.05812512857802714
2023-05-09 07,0.03844882592118014,0.03980895099578556
2023-05-09 08,0.04329786706917441,0.04481414991363
2023-05-09 09,0.03421520448525691,0.035465372158567765
2023-05-09 10,0.0404952944030446,0.042037508905165645
2023-05-09 11,0.039235367751174706,0.040795284742591226
2023-05-09 12,0.037648506156297494,0.039211445141624744
2023-05-09 13,0.03402161124413166,0.035454018540301994
2023-05-09 14,0.045002251201102995,0.04691238761665285
2023-05-09 15,0.03831312516001147,0.039892364969187626
2023-05-09 16,0.03710572405709529,0.038622697393397076
2023-05-09 17,0.039767706148720966,0.041313613827922584
2023-05-09 18,0.03789193638326966,0.03934288632999227
2023-05-09 19,0.044850793614718096,0.04647669545936031
2023-05-09 20,0.038371984808042714,0.03977209830028786
2023-05-09 21,0.042158495416615545,0.04374392615144407
2023-05-09 22,0.037890583996526055,0.03938820177733806
2023-05-09 23,0.04494687354001775,0.04677942095801132
2023-05-10 00,0.04254696015279058,0.044361003952994346
2023-05-10 01,0.04085508403912268,0.04264794795561582
2023-05-10 02,0.029161761778513352,0.030444718644875978
2023-05-10 03,0.041329847506698665,0.043147594810664686
2023-05-10 04,0.03025904930029606,0.03157497861144613
2023-05-10 05,0.037858775955057634,0.03945764455423074
2023-05-10 06,0.04390541171221885,0.04563401874262849
2023-05-10 07,0.051061036976359324,0.05286754876986704
2023-05-10 08,0.04207587970203311,0.04355511233180023
2023-05-10 09,0.036229126595116,0.037545434691681166
2023-05-10 10,0.031932457491124826,0.033078629183151124
2023-05-10 11,0.03933707326674339,0.040776956810447594
2023-05-10 12,0.04046725972229925,0.041913623748544536
2023-05-10 13,0.03973277633298133,0.041251147665783285
2023-05-10 14,0.04039192104872383,0.041930721062273225
2023-05-10 15,0.03926941736399121,0.040754188160989316
2023-05-10 16,0.03940602606268271,0.04086158031037782
2023-05-10 17,0.04608991852710192,0.04770228890485737
2023-05-10 18,0.03906328588026321,0.0404059479191304
2023-05-10 19,0.041815026895297105,0.04320699776784672
2023-05-10 20,0.039395933506603045,0.040729860656406776
2023-05-10 21,0.030742908856297133,0.03183492169678152
2023-05-10 22,0.04009887912563509,0.04155276185343495
2023-05-10 23,0.03707738374026266,0.038462248502774236
2023-05-11 00,0.03438810022903787,0.03569147204703645
2023-05-11 01,0.04879751854594445,0.050643824555711446
2023-05-11 02,0.038460333034560784,0.0399441356937969
2023-05-11 03,0.032763027552024225,0.03400253966768962
2023-05-11 04,0.02815150376463727,0.029218770621401133
2023-05-11 05,0.04901030331598868,0.05078629903896139
2023-05-11 06,0.055163649091765854,0.05700039020208617
2023-05-11 07,0.04444584071077138,0.04585027540694133
2023-05-11 08,0.04047679537259287,0.04170950500037033
2023-05-11 09,0.03274022770382128,0.033782509993836585
2023-05-11 10,0.03596299723216397,0.03712016865913767
2023-05-11 11,0.03991043532749976,0.041185413506713925
2023-05-11 12,0.03297929689661927,0.0340959549706934
2023-05-11 13,0.03320621508999854,0.03433712647025409
2023-05-11 14,0.02895282956398073,0.029945122403941638
2023-05-11 15,0.03928274986255219,0.040632077917936056
2023-05-11 16,0.06076938933679766,0.06278840245942896
2023-05-11 17,0.038090525044070456,0.039376792980253976
2023-05-11 18,0.03184907961062381,0.03291078352159006
2023-05-11 19,0.031438147656574524,0.03248189832477488
2023-05-11 20,0.030808861878616138,0.03184078426601846
2023-05-11 21,0.04274524136780598,0.04419187349791775
2023-05-11 22,0.03540313497221947,0.036649534510830306
2023-05-11 23,0.03431294006189697,0.035555302597065505
2023-05-12 00,0.03878590233750032,0.04020794432369135
2023-05-12 01,0.026005419290335684,0.026974225928026164
2023-05-12 02,0.027643827410183654,0.028667620886460698
2023-05-12 03,0.027498807754704688,0.02851431341459469
2023-05-12 04,0.029754972733705223,0.030854819692562097
2023-05-12 05,0.031503982969516495,0.03261006536338486
2023-05-12 06,0.03932667014260015,0.040618911338942146
2023-05-12 07,0.053764819604839136,0.05539465588565093
2023-05-12 08,0.03520311762623141,0.036305927525920656
2023-05-12 09,0.0335282468058794,0.03458643474327301
2023-05-12 10,0.030732888429019885,0.031712467058259385
2023-05-12 11,0.03458626875765703,0.03570704081728543
2023-05-12 12,0.0346062843683158,0.03576890113354521
2023-05-12 13,0.03090234709809308,0.03196987451275444
2023-05-12 14,0.03232107304867791,0.033446404061261176
2023-05-12 15,0.0315714598973333,0.03265266378763005
2023-05-12 16,0.030650793386881803,0.03168232703075235
2023-05-12 17,0.03895867619096044,0.04044957668845681
2023-05-12 18,0.03128473987306278,0.032405430979738824
2023-05-12 19,0.03031457707080088,0.03128189658541426
2023-05-12 20,0.03286235875554598,0.03391414476213195
2023-05-12 21,0.03085353219111502,0.03180060874176805
2023-05-12 22,0.03152627963587792,0.03254966552439523
2023-05-12 23,0.030881074333259446,0.03190819820394353
2023-05-13 00,0.041844907909435534,0.043252541979817545
2023-05-13 01,0.03060011113417722,0.03162473406644333
2023-05-13 02,0.02309061089267882,0.023872195656168792
2023-05-13 03,0.024684584408282223,0.025517914138454684
2023-05-13 04,0.020691551204885146,0.02139094647911437
2023-05-13 05,0.025890070642889815,0.02677200157677841
2023-05-13 06,0.03045407033460531,0.03150893080856331
2023-05-13 07,0.03016078369123645,0.031204856588483265
2023-05-13 08,0.02409938996888672,0.02492071211276309
2023-05-13 09,0.027123520277882823,0.028048904012810485
2023-05-13 10,0.028293094006704274,0.029295562705602612
2023-05-13 11,0.02952508510362277,0.03062529709916356
2023-05-13 12,0.03387548722820779,0.035159566430724175
2023-05-13 13,0.03515755219894101,0.03655506195878681
2023-05-13 14,0.03893878517818457,0.04046541719532506
2023-05-13 15,0.049155056800044304,0.05100168668954318
2023-05-13 16,0.031913545270317055,0.03309340374997128
2023-05-13 17,0.037024442052976364,0.038299810021103865
2023-05-13 18,0.036738583946253255,0.03797027245234665
2023-05-13 19,0.03833412231868,0.03957893789178288
2023-05-13 20,0.04822009132038851,0.049749425160282204
2023-05-13 21,0.02765582003019944,0.02856965946235772
2023-05-13 22,0.030248579589231567,0.031264448947052735
2023-05-13 23,0.03790124082227884,0.039188823325532716
2023-05-14 00,0.026706433251480314,0.02761948805824121
2023-05-14 01,0.03764794385110429,0.03892453361051326
2023-05-14 02,0.030982033373205164,0.03204039430092438
2023-05-14 03,0.03075806613352038,0.03183215293139522
2023-05-14 04,0.024888998738497488,0.025758887109725487
2023-05-14 05,0.039142355888405415,0.040481296037654574
2023-05-14 06,0.032326914096540565,0.033471265698938414
2023-05-14 07,0.02650736166105673,0.027446502960474108
2023-05-14 08,0.022024200562329684,0.022807633227954226
2023-05-14 09,0.028807813833270614,0.029839976431323176
2023-05-14 10,0.0395388167765068,0.040981773847996256
2023-05-14 11,0.04510756888816325,0.0467331206021281
2023-05-14 12,0.030652468011175816,0.03184529230726225
2023-05-14 13,0.04805300003903441,0.04997888488464596
2023-05-14 14,0.03327868896149989,0.034642723773836176
2023-05-14 15,0.03966439848526079,0.0412062326348894
2023-05-14 16,0.03394584274594337,0.03520320360420725
2023-05-14 17,0.0435134799975662,0.04503376837557515
2023-05-14 18,0.03717053448101608,0.0384110500914247
2023-05-14 19,0.04390402500547927,0.045326511772684513
2023-05-14 20,0.032433406896507845,0.03351731022647777
2023-05-14 21,0.031169255183814082,0.03221970734220737
2023-05-14 22,0.03196231117935917,0.03304470814175404
2023-05-14 23,0.03614395685273889,0.03739565158861205
2023-05-15 00,0.040254279365924,0.04167762341797742
2023-05-15 01,0.028215223003556854,0.0292297016034072
2023-05-15 02,0.03261824262940098,0.03380365509158641
2023-05-15 03,0.023894523487581174,0.024764256147612032
2023-05-15 04,0.027349789946706022,0.028347031880567905
2023-05-15 05,0.05356761121678263,0.05535231161014664
2023-05-15 06,0.039712201038998585,0.041082651704023775
2023-05-15 07,0.055841576045252896,0.057649803163814246
2023-05-15 08,0.03861074325639834,0.0398460905815802
2023-05-15 09,0.039134117443113105,0.04037167396413673
2023-05-15 10,0.03575601889045307,0.03693172363920835
2023-05-15 11,0.0360327420944346,0.03724427371172812
2023-05-15 12,0.03172044254547003,0.03122179913913237
2023-05-15 13,0.0375170905199954,0.038814896576404474
2023-05-15 14,0.040220124881973,0.041601079241807316
2023-05-15 15,0.040022420449943086,0.04141913855361793
2023-05-15 16,0.03878189062492551,0.04012289701279131
2023-05-15 17,0.04050246747154195,0.041868397748949196
2023-05-15 18,0.05682668705143073,0.055305047898704274
2023-05-15 19,0.030340617614431235,0.03130921465027589
2023-05-15 20,0.030770105212108382,0.03189223668501312
2023-05-15 21,0.037835825598619414,0.03910944022285511
2023-05-15 22,0.03804239429006585,0.03934136565879222
2023-05-15 23,0.05906714619386626,0.060969312836587096
2023-05-16 00,0.03313851534308637,0.03432360615803037
2023-05-16 01,0.03411918028613078,0.035366362414990686
2023-05-16 02,0.04301678633426713,0.044565130578533806
2023-05-16 03,0.03516954980590125,0.03646449587417367
2023-05-16 04,0.03133713332385438,0.03239855804142265
2023-05-16 05,0.034516202101358945,0.03578141848952093
2023-05-16 06,0.03563560649472339,0.036870162298293756
2023-05-16 07,0.040066484295428695,0.041532389673392754
2023-05-16 08,0.040066923430891514,0.041386118824959205
2023-05-16 09,0.031048984069979312,0.03199276541529559
2023-05-16 10,0.02868651798581654,0.029653584637973802
2023-05-16 11,0.04282305800039486,0.04429365475821907
2023-05-16 12,0.03456666264969804,0.03579344477100171
2023-05-16 13,0.03686343839750807,0.0382153672020707
2023-05-16 14,0.0476795251382165,0.0494366329796893
2023-05-16 15,0.047187062994275865,0.048909722960632326
2023-05-16 16,0.040827959051652055,0.04232811479012847
2023-05-16 17,0.043039933580031574,0.04460852692175327
2023-05-16 18,0.06580952935211545,0.0680921015835165
2023-05-16 19,0.04694556762821008,0.048583530412306744
2023-05-16 20,0.046304783198013,0.04798601865754218
2023-05-16 21,0.04251255400674304,0.04407218398886963
2023-05-16 22,0.03845472754461975,0.039922975025621296
2023-05-16 23,0.040894872415509334,0.04251923131372148
2023-05-17 00,0.04119876720642238,0.04285105803830643
2023-05-17 01,0.041607522714054726,0.04329496809721442
2023-05-17 02,0.06414809578134974,0.06670494786667293
2023-05-17 03,0.05181780016632217,0.05388793615689277
2023-05-17 04,0.02713525349348499,0.02826841891199617
2023-05-17 05,0.033062836673202,0.03441752513892047
2023-05-17 06,0.035457267287073255,0.03688928266392501
2023-05-17 07,0.06144699181308953,0.06378300237237416
2023-05-17 08,0.042121872845819,0.043711157881279314
2023-05-17 09,0.03612511364810644,0.037517913456763995
2023-05-17 10,0.03598880414741528,0.037385337648661844
2023-05-17 11,0.03719310643415795,0.0386482767743031
2023-05-17 12,0.03651257153512128,0.03768089430453175
2023-05-17 13,0.0392726199231801,0.04085611225380236
2023-05-17 14,0.040611327352729584,0.04225187532154846
2023-05-17 15,0.04312935361041826,0.04486226178131053
2023-05-17 16,0.04448746199837425,0.04624319992285368
2023-05-17 17,0.04447677740549408,0.04617445595568868
2023-05-17 18,0.03786490305140659,0.03927414691128915
2023-05-17 19,0.038840434996311644,0.04027069615765295
2023-05-17 20,0.035851839835723764,0.03715027532639288
2023-05-17 21,0.0367390032752034,0.038065755038564304
2023-05-17 22,0.031890508680751765,0.03304705493471688
2023-05-17 23,0.03659158192703822,0.03792467940573411
2023-05-18 00,0.03471469293890267,0.036003414403484965
2023-05-18 01,0.036451302455616626,0.03783305962763439
2023-05-18 02,0.031401845426571734,0.03259746578940733
2023-05-18 03,0.04547465055687203,0.04708866031206446
2023-05-18 04,0.03678763376274892,0.038197939775513216
2023-05-18 05,0.02836156865968884,0.029438147076195704
2023-05-18 06,0.03655127366249933,0.03788482044903155
2023-05-18 07,0.03834712569421834,0.039747178772388654
2023-05-18 08,0.032862365912209514,0.03407278159866137
2023-05-18 09,0.02993521895669808,0.031064424990332167
2023-05-18 10,0.03379867915373808,0.03510611972196055
2023-05-18 11,0.03545605253637563,0.036859004086995086
2023-05-18 12,0.03570171020571658,0.03713899249659891
2023-05-18 13,0.036490273175744464,0.03798643864665395
2023-05-18 14,0.03338795455309394,0.03474259381671768
2023-05-18 15,0.033355127813969765,0.034677347509562334
2023-05-18 16,0.036624001047624755,0.03798799705181996
2023-05-18 17,0.031027851009811154,0.032116075315771486
2023-05-18 18,0.05492956395346196,0.05666675476029695
2023-05-18 19,0.034664386092519754,0.03578582655216262
2023-05-18 20,0.030116717597066047,0.031095193066674073
2023-05-18 21,0.05394963785258304,0.055621466642989364
2023-05-18 22,0.02933682809905826,0.030296917260384824
2023-05-18 23,0.03431285154153194,0.03545770341633282
2023-05-19 00,0.03763102607953904,0.038920983373711866
2023-05-19 01,0.03569364848049154,0.036958505716660345
2023-05-19 02,0.02607345487374498,0.027001852520812508
2023-05-19 03,0.029210752598360076,0.030264143595039164
2023-05-19 04,0.02676935619355884,0.027738787804838048
2023-05-19 05,0.037684455844523915,0.03901266295622487
2023-05-19 06,0.03920810710824313,0.0405259559090335
2023-05-19 07,0.04041292675564835,0.041737067526265374
2023-05-19 08,0.04501435033645762,0.04648001542816801
2023-05-19 09,0.029987120158609354,0.03099648344119463
2023-05-19 10,0.030888769392703363,0.03197281068995841
2023-05-19 11,0.029215891863306854,0.03026496624683748
2023-05-19 12,0.051474568205425716,0.053345568523981333
2023-05-19 13,0.028470068672506413,0.029517389745806814
2023-05-19 14,0.03448492647200558,0.035766121830704385
2023-05-19 15,0.032727911644101694,0.03387698459817249
2023-05-19 16,0.034508277886993254,0.03573894816512327
2023-05-19 17,0.03496107074303908,0.03615441726592655
2023-05-19 18,0.03490527538325696,0.03606092610239233
2023-05-19 19,0.03143562256715735,0.03246911095168958
2023-05-19 20,0.0268134592514871,0.027709530611908586
2023-05-19 21,0.031865352693871016,0.03294933902065584
2023-05-19 22,0.03281425077010022,0.033949372986635355
2023-05-19 23,0.03319348254252181,0.03439920374492262
2023-05-20 00,0.03909828233400427,0.04054362686350837
2023-05-20 01,0.03945234605520736,0.04093529637440174
2023-05-20 02,0.031214678322850915,0.03241830440598812
2023-05-20 03,0.038006294028357014,0.039462228801820765
2023-05-20 04,0.03275774209681293,0.034026521291871024
2023-05-20 05,0.02738567904544431,0.028418383970277978
2023-05-20 06,0.02801868677902847,0.02906614664564929
2023-05-20 07,0.031545857508265496,0.03269505215529197
2023-05-20 08,0.02598846390505358,0.026956136045153425
2023-05-20 09,0.031175190289102248,0.03237157884020143
2023-05-20 10,0.03379985884974154,0.035118405895324244
2023-05-20 11,0.04161274934056374,0.04336421994514577
2023-05-20 12,0.06454021242286913,0.0672090456743728
2023-05-20 13,0.03995971451987528,0.04166645063489177
2023-05-20 14,0.03671936638144782,0.03832375963161153
2023-05-20 15,0.03728894757843611,0.038847882270938945
2023-05-20 16,0.03424399743702482,0.035628154154241615
2023-05-20 17,0.04480591943753756,0.04648160580867988
2023-05-20 18,0.0371560373971657,0.0384929731105058
2023-05-20 19,0.03692141712488468,0.03819730973583717
2023-05-20 20,0.0412607388376436,0.04263343006128721
2023-05-20 21,0.03011523198847867,0.031133625383311023
2023-05-20 22,0.030676456172756657,0.03174081905749538
2023-05-20 23,0.03138222274570995,0.03252986613721896
2023-05-21 00,0.03194957401820363,0.03316618061266535
2023-05-21 01,0.03502808123309304,0.03641325112970299
2023-05-21 02,0.030406081636840027,0.03162232490231019
2023-05-21 03,0.02849745976555486,0.029629070704356403
2023-05-21 04,0.0341706304139182,0.03550499426075509
2023-05-21 05,0.0337928439926818,0.035132505688290946
2023-05-21 06,0.027904201855301652,0.028995718132077127
2023-05-21 07,0.0358899873422873,0.03726241073234747
2023-05-21 08,0.027828493158878535,0.028893142166857788
2023-05-21 09,0.031077449237477905,0.03227778559109945
2023-05-21 10,0.03844556742829585,0.03987764065200594
2023-05-21 11,0.03995273254403887,0.04157442816364264
2023-05-21 12,0.03648781713817381,0.03800263883087235
2023-05-21 13,0.03572903749108231,0.03723372511763789
2023-05-21 14,0.03450223500199332,0.03595228559717118
2023-05-21 15,0.034789838042915966,0.0362458437327292
2023-05-21 16,0.03636309061910996,0.03782695869736792
2023-05-21 17,0.04783566162094163,0.049601371659077007
2023-05-21 18,0.04661273297146192,0.048225583867772495
2023-05-21 19,0.035518701777844726,0.036731216206212544
2023-05-21 20,0.030726723913886877,0.031760994405576094
2023-05-21 21,0.034046641144820665,0.03518685853603033
2023-05-21 22,0.028982827494594944,0.02996381267653807
2023-05-21 23,0.03285583315520353,0.03399817665775994
2023-05-22 00,0.04947452997300286,0.05118172316339218
2023-05-22 01,0.04025284027139826,0.04161760532659495
2023-05-22 02,0.031127161990282908,0.03225096485253439
2023-05-22 03,0.025716569944024017,0.02664416491285498
2023-05-22 04,0.023559371493852732,0.024401798532139973
2023-05-22 05,0.03701506262399141,0.038285709757615416
2023-05-22 06,0.034746064196634,0.035894969392140826
2023-05-22 07,0.04825776201397767,0.04977333789477583
2023-05-22 08,0.0400947948895538,0.04134861773092613
2023-05-22 09,0.032709562067433515,0.033754231170519254
2023-05-22 10,0.035217387529875695,0.036352452843016816
2023-05-22 11,0.03695731709410758,0.03817477892596582
2023-05-22 12,0.0334322295798768,0.03455942336339948
2023-05-22 13,0.033922582898173355,0.03509118200151898
2023-05-22 14,0.03220181105069377,0.033309405657327235
2023-05-22 15,0.03342373158558969,0.03456528324735136
2023-05-22 16,0.03267533394979273,0.03378267127393642
2023-05-22 17,0.034364126430365904,0.035505785307776136
2023-05-22 18,0.030058160085574475,0.03105319111532471
2023-05-22 19,0.03400423786958968,0.03512486543468007
2023-05-22 20,0.02898539927770223,0.029956846560376473
2023-05-22 21,0.029057937958790754,0.030042376700181162
2023-05-22 22,0.03148037716748811,0.03256743813285551
2023-05-22 23,0.034089999389807564,0.035295935559220636
2023-05-23 00,0.03458885368671978,0.03582233283552677
2023-05-23 01,0.04414470768986202,0.04570877432135718
2023-05-23 02,0.03948022577487678,0.04091280261541025
2023-05-23 03,0.03201075969490379,0.033063667484655675
2023-05-23 04,0.05283969857195513,0.054773174120513836
2023-05-23 05,0.04598928318483596,0.04762352381221671
2023-05-23 06,0.04766961885535371,0.04929075067198593
2023-05-23 07,0.04304684689132874,0.04443411018349158
2023-05-23 08,0.045289377407816196,0.046730619977133826
2023-05-23 09,0.035215374183310236,0.03636189301363279
2023-05-23 10,0.032651100507082226,0.03374766211557827
2023-05-23 11,0.044179842874953426,0.04567481471508094
2023-05-23 12,0.03650473507293078,0.03777537832798834
2023-05-23 13,0.03547527308145808,0.036729048782594684
